id,last_evaluation_satisfaction_score,number_projects,average_montly_hours,time_spent_at_company,salary,IT,accounting,customer_support,hr,management,marketing,product_mng,product_support,rd,research,sales,support,technical,current_satisfaction_score,left_company
20262,57.0,4.0,145.0,3.0,144000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,91.0,no
20283,55.0,4.0,200.0,3.0,57000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,63.0,no
20291,80.0,4.0,200.0,4.0,74000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,74.0,no
20295,86.0,3.0,173.0,3.0,60000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,86.0,no
20346,77.0,4.0,197.0,3.0,70000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,81.0,no
20361,71.0,4.0,221.0,3.0,72000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,71.0,no
20408,88.0,4.0,213.0,3.0,119000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,no
20424,92.0,4.0,258.0,3.0,65000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,74.0,no
20450,50.0,3.0,139.0,3.0,106000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,68.0,no
20458,61.0,3.0,171.0,3.0,112000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,62.0,no
20526,50.0,4.0,252.0,3.0,144000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.0,no
20564,68.0,3.0,158.0,3.0,59000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,54.0,no
20590,51.0,4.0,152.0,3.0,73000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,86.0,no
20599,55.0,3.0,160.0,3.0,65000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,63.0,no
20639,74.0,3.0,250.0,3.0,59000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.0,no
20676,69.0,4.0,149.0,3.0,146000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,84.0,no
20732,69.0,3.0,231.0,4.0,144000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,90.0,no
21126,69.0,4.0,222.0,4.0,125000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,71.0,no
21338,72.0,3.0,143.0,4.0,121000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,48.0,no
21368,75.0,4.0,259.0,3.0,122000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,79.0,no
21376,68.0,3.0,150.0,3.0,103000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,72.0,no
21465,50.0,3.0,219.0,3.0,62000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.0,no
21489,76.0,4.0,252.0,4.0,111000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,90.0,no
21566,65.0,3.0,143.0,4.0,139000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.0,no
21614,74.0,3.0,157.0,3.0,126000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,85.0,no
21674,73.0,4.0,159.0,3.0,146000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,77.0,no
21735,70.0,4.0,265.0,4.0,110000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,60.0,no
21849,66.0,3.0,168.0,3.0,146000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,91.0,no
21864,78.0,4.0,198.0,3.0,127000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,61.0,no
21898,74.0,3.0,240.0,3.0,69000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,59.0,no
22054,63.0,3.0,204.0,3.0,63000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,71.0,no
22138,93.0,4.0,177.0,3.0,135000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,88.0,no
22204,54.0,4.0,191.0,4.0,144000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,65.0,no
22330,76.0,4.0,177.0,3.0,134000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,81.0,no
22360,70.0,4.0,146.0,4.0,68000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,88.0,no
22371,59.0,4.0,259.0,3.0,71000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,53.0,no
22398,63.0,4.0,226.0,3.0,71000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.0,no
22412,87.0,3.0,191.0,3.0,116000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,no
22475,86.0,3.0,231.0,3.0,137000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,72.0,no
22502,56.0,3.0,164.0,3.0,142000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,50.0,no
22533,84.0,3.0,239.0,4.0,115000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,74.0,no
22577,62.0,4.0,166.0,3.0,67000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0,no
22601,88.0,3.0,261.0,4.0,143000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,52.0,no
22610,76.0,3.0,155.0,4.0,71000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,66.0,no
22623,63.0,3.0,156.0,3.0,123000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.0,no
22650,74.0,3.0,259.0,3.0,58000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,83.0,no
22654,85.0,4.0,261.0,3.0,66000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,83.0,no
22807,68.0,3.0,165.0,3.0,134000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,41.0,no
22868,79.0,4.0,236.0,3.0,134000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,90.0,no
22917,58.0,4.0,172.0,3.0,139000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,80.0,no
22942,71.0,3.0,152.0,4.0,121000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,61.0,no
23069,70.0,4.0,246.0,3.0,66000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,80.0,no
23070,58.0,4.0,142.0,4.0,132000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,61.0,no
23194,66.0,3.0,261.0,3.0,127000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,90.0,no
23405,63.0,4.0,240.0,3.0,61000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,91.0,no
23420,80.0,4.0,246.0,3.0,59000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,82.0,no
23458,83.0,3.0,240.0,3.0,136000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,59.0,no
23506,87.0,3.0,197.0,4.0,134000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,86.0,no
23641,52.0,4.0,207.0,3.0,138000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,67.0,no
23681,69.0,4.0,180.0,3.0,137000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,71.0,no
23700,81.0,4.0,194.0,3.0,71000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,80.0,no
23747,53.0,3.0,156.0,3.0,63000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,51.0,no
23813,55.0,3.0,223.0,4.0,61000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,91.0,no
23907,84.0,4.0,196.0,3.0,63000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,77.0,no
24116,92.0,3.0,243.0,3.0,68000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0,no
24227,88.0,3.0,224.0,3.0,61000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,72.0,no
24351,60.0,3.0,182.0,3.0,100000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.0,no
24418,53.0,4.0,206.0,3.0,103000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.0,no
24443,64.0,4.0,192.0,3.0,104000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,72.0,no
24480,67.0,4.0,182.0,3.0,113000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,52.0,no
24494,71.0,4.0,209.0,3.0,138000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,75.0,no
24521,76.0,4.0,198.0,3.0,146000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0,no
24724,87.0,4.0,179.0,4.0,121000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,32.0,no
24842,63.0,4.0,209.0,3.0,107000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,75.0,no
24874,72.0,4.0,221.0,3.0,108000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,57.0,no
24891,90.0,3.0,138.0,3.0,134000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,71.0,no
24903,82.0,3.0,183.0,3.0,116000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,91.0,no
24984,64.0,4.0,192.0,3.0,106000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,72.0,no
25129,81.0,3.0,186.0,3.0,118000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,89.0,no
25159,60.0,3.0,180.0,4.0,100000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.0,yes
25211,51.0,3.0,156.0,3.0,111000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,61.0,no
25262,82.0,4.0,252.0,3.0,105000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,69.0,no
25322,91.0,3.0,240.0,3.0,66000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.0,no
25393,57.0,4.0,200.0,4.0,105000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,31.0,no
25437,54.0,4.0,160.0,3.0,128000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,84.0,no
25486,61.0,4.0,147.0,3.0,131000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,68.0,no
25499,93.0,3.0,185.0,4.0,125000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,70.0,no
25591,52.0,3.0,152.0,4.0,68000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,87.0,no
25705,58.0,3.0,251.0,3.0,135000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,57.0,no
25766,72.0,3.0,204.0,4.0,70000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,40.0,no
25875,76.0,4.0,144.0,3.0,62000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,72.0,no
25904,87.0,4.0,209.0,3.0,70000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.0,no
25928,94.0,4.0,255.0,4.0,121000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,74.0,no
25969,52.0,3.0,166.0,3.0,74000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,64.0,no
25985,90.0,3.0,224.0,3.0,61000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,61.0,no
26050,63.0,4.0,164.0,3.0,71000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.0,no
26134,78.0,4.0,143.0,3.0,113000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,57.0,no
26264,87.0,4.0,183.0,3.0,70000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,86.0,no
26336,90.0,3.0,243.0,3.0,144000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,91.0,no
26367,64.0,3.0,243.0,3.0,138000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,63.0,no
26416,77.0,4.0,245.0,3.0,142000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,57.0,no
26422,51.0,3.0,265.0,3.0,58000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,54.0,no
26438,58.0,3.0,167.0,3.0,138000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,89.0,no
26462,70.0,3.0,163.0,3.0,117000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,72.0,no
26637,74.0,4.0,151.0,3.0,129000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,51.0,no
26643,85.0,3.0,250.0,4.0,67000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,52.0,no
26695,62.0,4.0,145.0,3.0,71000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,64.0,no
26744,64.0,4.0,247.0,3.0,145000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,75.0,no
26755,85.0,4.0,164.0,3.0,62000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,57.0,no
26765,64.0,4.0,190.0,4.0,104000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.0,no
26813,59.0,3.0,141.0,3.0,119000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,68.0,no
26835,79.0,3.0,160.0,3.0,120000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,82.0,no
26845,70.0,4.0,197.0,3.0,131000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0,no
26860,50.0,4.0,160.0,3.0,132000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,54.0,no
26915,85.0,4.0,231.0,3.0,69000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,88.0,no
27075,67.0,4.0,184.0,3.0,58000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,56.0,no
27109,67.0,4.0,139.0,3.0,105000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,83.0,no
27178,53.0,4.0,224.0,4.0,112000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,75.0,no
27193,55.0,4.0,202.0,3.0,115000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,58.0,no
27207,59.0,4.0,214.0,3.0,61000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0,no
27225,71.0,3.0,150.0,3.0,137000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,82.0,no
27226,79.0,3.0,141.0,3.0,66000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,62.0,no
27308,67.0,4.0,192.0,3.0,135000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,72.0,no
27323,81.0,3.0,232.0,4.0,71000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,86.0,no
27354,56.0,3.0,167.0,4.0,123000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,77.0,no
27382,65.0,4.0,266.0,3.0,115000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.0,no
27458,66.0,4.0,202.0,4.0,126000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,72.0,no
27494,65.0,4.0,163.0,3.0,59000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,59.0,no
27567,93.0,4.0,233.0,3.0,102000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,63.0,no
27615,56.0,4.0,185.0,3.0,119000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,66.0,no
27806,94.0,4.0,239.0,3.0,56000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.0,no
28008,56.0,3.0,216.0,3.0,69000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,76.0,no
28053,75.0,3.0,169.0,3.0,57000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,64.0,no
28283,85.0,4.0,204.0,3.0,133000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,65.0,no
28335,70.0,4.0,157.0,4.0,128000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.0,no
28397,53.0,3.0,179.0,3.0,59000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,72.0,no
28491,50.0,4.0,224.0,4.0,62000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,73.0,no
28493,79.0,4.0,263.0,3.0,108000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,75.0,no
28504,86.0,3.0,249.0,3.0,73000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,75.0,no
28505,89.0,4.0,169.0,4.0,68000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,66.0,no
28545,73.0,4.0,186.0,3.0,62000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,81.0,no
28559,84.0,4.0,251.0,4.0,73000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,59.0,no
28820,63.0,4.0,241.0,4.0,129000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,72.0,no
28867,61.0,3.0,251.0,3.0,101000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,48.0,no
28941,50.0,4.0,216.0,3.0,110000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,74.0,no
28950,78.0,3.0,162.0,3.0,115000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,76.0,no
28991,84.0,3.0,233.0,3.0,63000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,78.0,no
29071,50.0,3.0,141.0,3.0,127000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.0,no
29199,63.0,4.0,232.0,3.0,65000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,52.0,no
29214,59.0,3.0,141.0,3.0,60000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,59.0,no
29258,90.0,3.0,169.0,3.0,64000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,91.0,no
29329,83.0,4.0,208.0,3.0,73000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.0,no
29548,87.0,3.0,181.0,3.0,69000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,73.0,no
29675,54.0,4.0,164.0,3.0,56000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,82.0,no
29823,78.0,4.0,263.0,3.0,62000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,84.0,no
29897,59.0,4.0,214.0,3.0,66000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0,no
29938,60.0,3.0,242.0,3.0,103000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.0,no
30138,58.0,3.0,141.0,3.0,60000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,51.0,no
30187,77.0,4.0,262.0,4.0,61000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.0,no
30253,86.0,3.0,231.0,3.0,60000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,81.0,no
30263,59.0,4.0,201.0,3.0,137000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,60.0,no
30476,76.0,3.0,264.0,3.0,138000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,59.0,no
30490,84.0,3.0,266.0,3.0,71000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,88.0,no
30504,73.0,4.0,197.0,3.0,69000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,68.0,no
30535,88.0,4.0,206.0,4.0,131000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.0,yes
30805,56.0,3.0,199.0,4.0,64000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,85.0,no
30895,60.0,4.0,141.0,3.0,71000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,54.0,no
30947,65.0,3.0,226.0,3.0,126000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,49.0,no
31148,91.0,3.0,184.0,3.0,58000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.0,no
31195,65.0,3.0,241.0,3.0,58000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,53.0,no
31296,59.0,3.0,164.0,3.0,105000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,52.0,no
31298,65.0,4.0,172.0,3.0,73000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,80.0,no
31301,84.0,3.0,170.0,4.0,68000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,66.0,no
31342,78.0,3.0,252.0,3.0,107000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,no
31400,65.0,3.0,226.0,3.0,133000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,59.0,no
31476,94.0,3.0,172.0,3.0,109000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,63.0,no
31584,59.0,4.0,139.0,3.0,56000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,79.0,yes
31620,51.0,3.0,172.0,3.0,113000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.0,no
31634,52.0,4.0,207.0,3.0,105000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,67.0,no
31651,92.0,3.0,207.0,4.0,56000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,53.0,no
31675,63.0,4.0,158.0,3.0,131000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.0,no
31677,56.0,4.0,238.0,4.0,127000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,71.0,no
31768,91.0,3.0,240.0,3.0,73000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.0,no
31835,74.0,4.0,174.0,3.0,69000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,60.0,no
31862,55.0,4.0,261.0,3.0,113000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,22.0,no
32156,58.0,3.0,192.0,3.0,126000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,57.0,no
32194,60.0,4.0,206.0,3.0,112000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,78.0,no
32258,50.0,4.0,245.0,3.0,102000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,72.0,no
32336,83.0,3.0,151.0,3.0,65000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.0,no
32465,85.0,4.0,162.0,3.0,125000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,58.0,no
32556,89.0,3.0,202.0,3.0,111000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,66.0,no
32666,63.0,4.0,217.0,3.0,110000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.0,no
32783,91.0,3.0,195.0,3.0,120000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,62.0,no
32844,85.0,3.0,199.0,3.0,56000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,68.0,no
32902,73.0,4.0,185.0,3.0,71000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,49.0,no
32991,80.0,3.0,192.0,3.0,63000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,55.0,no
33021,58.0,4.0,212.0,3.0,74000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,87.0,no
33116,85.0,4.0,142.0,3.0,106000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,72.0,no
33144,56.0,4.0,157.0,3.0,106000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,51.0,no
33166,53.0,3.0,181.0,4.0,69000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.0,no
33174,63.0,3.0,167.0,3.0,130000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,85.0,no
33229,58.0,4.0,233.0,4.0,72000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,59.0,no
33323,94.0,4.0,189.0,3.0,111000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,87.0,no
33346,94.0,4.0,235.0,3.0,124000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,69.0,no
33435,57.0,4.0,220.0,3.0,145000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,55.0,no
33454,93.0,3.0,226.0,3.0,57000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,49.0,no
33479,69.0,3.0,236.0,4.0,130000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,69.0,no
33528,56.0,3.0,255.0,3.0,142000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,76.0,no
33533,70.0,4.0,139.0,3.0,56000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,78.0,no
33558,94.0,3.0,172.0,3.0,109000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,63.0,no
33607,72.0,4.0,264.0,3.0,72000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,59.0,no
33639,72.0,4.0,168.0,4.0,132000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,59.0,no
33785,88.0,3.0,261.0,3.0,141000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,60.0,no
33795,75.0,3.0,258.0,3.0,103000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,87.0,no
33853,92.0,3.0,225.0,3.0,102000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,72.0,no
33871,85.0,3.0,243.0,4.0,103000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,68.0,no
33897,64.0,4.0,217.0,3.0,56000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,90.0,no
34074,52.0,4.0,215.0,3.0,59000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,73.0,no
34084,69.0,3.0,263.0,3.0,123000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,85.0,no
34122,87.0,4.0,144.0,3.0,73000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,87.0,no
34124,54.0,3.0,196.0,3.0,64000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,54.0,no
34148,67.0,3.0,226.0,3.0,145000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,89.0,no
34244,62.0,4.0,242.0,3.0,58000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,83.0,no
34337,59.0,3.0,215.0,3.0,114000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,86.0,no
34487,79.0,4.0,192.0,4.0,65000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,72.0,no
34635,75.0,4.0,224.0,3.0,133000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.0,no
34660,62.0,4.0,205.0,3.0,103000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,59.0,no
34726,75.0,3.0,232.0,3.0,64000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,53.0,no
34741,78.0,4.0,208.0,3.0,132000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0,no
34817,75.0,4.0,220.0,3.0,63000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,31.0,no
34888,64.0,3.0,138.0,3.0,64000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,55.0,no
34913,63.0,4.0,167.0,3.0,70000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,37.0,no
34927,60.0,4.0,206.0,3.0,122000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,78.0,no
34976,50.0,3.0,156.0,3.0,132000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,56.0,no
35056,89.0,3.0,196.0,3.0,71000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,75.0,no
35163,63.0,3.0,172.0,4.0,72000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.0,no
35176,62.0,3.0,240.0,3.0,73000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,61.0,no
35217,66.0,4.0,229.0,3.0,115000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,68.0,no
35238,71.0,4.0,145.0,3.0,137000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,58.0,no
35255,84.0,3.0,188.0,4.0,124000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,77.0,no
35441,92.0,3.0,222.0,4.0,120000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,61.0,no
35501,58.0,4.0,152.0,3.0,63000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.0,no
35547,62.0,4.0,185.0,3.0,56000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,51.0,no
35559,71.0,4.0,256.0,3.0,139000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,72.0,no
35605,68.0,3.0,226.0,3.0,131000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.0,no
35673,86.0,4.0,260.0,3.0,65000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0,no
35676,56.0,4.0,149.0,3.0,133000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,69.0,no
35707,90.0,4.0,165.0,3.0,112000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.0,no
