id,left_company
40109,no
40128,no
40134,no
40146,no
40160,no
40166,no
40167,no
40198,no
40203,no
40212,no
40213,no
40216,no
40232,no
40236,no
40237,no
40241,no
40255,no
40269,no
40273,no
40275,no
40304,no
40329,no
40344,no
40361,no
40371,no
40380,no
40388,no
40391,no
40394,no
40400,no
40425,no
40431,no
40436,no
40452,no
40454,no
40471,no
40482,no
40497,no
40523,no
40526,no
40538,no
40553,no
40561,no
40573,no
40590,no
40603,no
40620,no
40625,no
40640,no
40652,no
40665,no
40678,no
40692,no
40695,no
40706,no
40709,no
40712,no
40725,no
40735,no
40741,no
40754,no
40760,no
40764,no
40781,no
40797,no
40807,no
40814,no
40821,no
40825,no
40830,no
40839,no
40841,no
40856,no
40858,no
40875,no
40877,no
40880,no
40890,no
40891,no
40904,no
40910,no
40913,no
40926,no
40935,no
40960,no
40972,no
40988,no
40996,no
41005,no
41019,no
41024,no
41033,no
41039,no
41052,no
41071,no
41086,no
41117,no
41131,no
41132,no
41147,no
41154,no
41170,no
41185,no
41221,no
41233,no
41257,no
41266,no
41276,no
41287,no
41290,no
41307,no
41323,no
41338,no
41345,no
41374,no
41385,no
41401,no
41409,no
41419,no
41427,no
41439,no
41450,no
41461,no
41466,no
41474,no
41478,no
41499,no
41516,no
41525,no
41567,no
41582,no
41588,no
41605,no
41618,no
41624,no
41638,no
41650,no
41662,no
41668,no
41678,no
41687,no
41714,no
41727,no
41742,no
41759,no
41770,no
41777,no
41807,no
41811,no
41819,no
41838,no
41849,no
41860,no
41872,no
41876,no
41886,no
41902,no
41913,no
41917,no
41934,no
41959,no
41973,no
41982,no
41986,no
41999,no
42011,no
42016,no
42032,no
42040,no
42049,no
42058,no
42071,no
42097,no
42104,no
42105,no
42106,no
42108,no
42110,no
42115,no
42118,no
42129,no
42140,no
42151,no
42157,no
42170,no
42177,no
42180,no
42194,no
42202,no
42204,no
42233,no
42239,no
42256,no
42272,no
42287,no
42300,no
42304,no
42315,no
42331,no
42334,no
42339,no
42341,no
42367,no
42373,no
42389,no
42393,no
42416,no
42421,no
42427,no
42447,no
42475,no
42481,no
42492,no
42501,no
42507,no
42520,no
42537,no
42544,no
42545,no
42562,no
42579,no
42590,no
42603,no
42615,no
42619,no
42635,no
42650,no
42655,no
42677,no
42681,no
42690,no
42748,no
42758,no
42771,no
42788,no
42811,no
42832,no
42858,no
42870,no
42873,no
42910,no
42925,no
42937,no
42942,no
42946,no
42951,no
42958,no
42979,no
42995,no
43003,no
43005,no
43024,no
43030,no
43051,no
43064,no
43073,no
43086,no
43090,no
43095,no
43111,no
43127,no
43151,no
43156,no
43168,no
43179,no
43193,no
43194,no
43206,no
43207,no
43214,no
43225,no
43235,no
43243,no
43258,no
43264,no
43266,no
43289,no
43302,no
43310,no
43313,no
43320,no
43322,no
43325,no
43338,no
43349,no
43365,no
43404,no
43414,no
43428,no
43429,no
43431,no
43465,no
43474,no
43490,no
43499,no
43516,no
43532,no
43540,no
43577,no
43585,no
43589,no
43596,no
43597,no
43598,no
43603,no
43607,no
43610,no
43612,no
43617,no
43628,no
43630,no
43634,no
43635,no
43646,no
43656,no
43666,no
43669,no
43670,no
43676,no
43682,no
43693,no
43701,no
43705,no
43709,no
43726,no
43744,no
43761,no
43762,no
43777,no
43788,no
43803,no
43812,no
43823,no
43838,no
43841,no
43852,no
43864,no
43871,no
43877,no
43883,no
43889,no
43893,no
43911,no
43926,no
43939,no
43940,no
43957,no
43958,no
43967,no
43972,no
43975,no
43985,no
43994,no
44002,no
44004,no
44008,no
44022,no
44033,no
44056,no
44067,no
44090,no
44093,no
44098,no
44121,no
44128,no
44139,no
44152,no
44163,no
44177,no
44193,no
44206,no
44232,no
44243,no
44244,no
44246,no
44254,no
44260,no
44267,no
44271,no
44287,no
44291,no
44307,no
44316,no
44332,no
44349,no
44356,no
44362,no
44368,no
44385,no
44394,no
44400,no
44417,no
44439,no
44454,no
44463,no
44482,no
44485,no
44493,no
44498,no
44503,no
44508,no
44516,no
44535,no
44548,no
44573,no
44584,no
44599,no
44611,no
44627,no
44633,no
44637,no
44643,no
44653,no
44661,no
44686,no
44699,no
44715,no
44732,no
44741,no
44754,no
44763,no
44785,no
44799,no
44813,no
44824,no
44837,no
44843,no
44857,no
44889,no
44890,no
44895,no
44903,no
44913,no
44920,no
44932,no
44943,no
44946,no
44959,no
44969,no
44982,no
44987,no
45003,no
45018,no
45050,no
45056,no
45067,no
45084,no
45095,no
45115,no
45122,no
45135,no
45149,no
45166,no
45171,no
45201,no
45206,no
45218,no
45225,no
45228,no
45232,no
45266,no
45268,no
45273,no
45280,no
45296,no
45301,no
45308,no
45310,no
45312,no
45313,no
45314,no
45346,no
45361,no
45383,no
45390,no
45408,no
45417,no
45426,no
45431,no
45437,no
45440,no
45454,no
45462,no
45479,no
45482,no
45496,no
45513,no
45527,no
45550,no
45552,no
45557,no
45564,no
45569,no
45586,no
45587,no
45595,no
45609,no
45617,no
45633,no
45646,no
45654,no
45663,no
45676,no
45685,no
45700,no
45701,no
45704,no
45716,no
45735,no
45748,no
45749,no
45765,no
45779,no
45805,no
45827,no
45833,no
45843,no
45856,no
45867,no
45884,no
45893,no
45902,no
45913,no
45930,no
45970,no
45974,no
45987,no
45992,no
46004,no
46018,no
46031,no
46043,no
46055,no
46062,no
46068,no
46083,no
46085,no
46097,no
46119,no
46124,no
46142,no
46146,no
46150,no
46154,no
46173,no
46186,no
46193,no
46208,no
46225,no
46228,no
46237,no
46238,no
46242,no
46249,no
46261,no
46283,no
46287,no
46312,no
46317,no
46323,no
46333,no
46342,no
46356,no
46364,no
46366,no
46371,no
46373,no
46400,no
46404,no
46409,no
46413,no
46427,no
46432,no
46457,no
46469,no
46474,no
46488,no
46505,no
46519,no
46525,no
46531,no
46545,no
46556,no
46568,no
46572,no
46579,no
46589,no
46602,no
46612,no
46619,no
46644,no
46655,no
46671,no
46681,no
46704,no
46731,no
46743,no
46751,no
46758,no
46779,no
46785,no
46791,no
46799,no
46814,no
46816,no
46819,no
46836,no
46850,no
46858,no
46870,no
46884,no
46898,no
46902,no
46903,no
46910,no
46937,no
46951,no
46959,no
46967,no
46981,no
46990,no
47005,no
47014,no
47030,no
47044,no
47063,no
47064,no
47077,no
47088,no
47111,no
47120,no
47123,no
47138,no
47155,no
47167,no
47179,no
47187,no
47203,no
47242,no
47276,no
47284,no
47297,no
47317,no
47322,no
47332,no
47340,no
47351,no
47364,no
47375,no
47376,no
47403,no
47418,no
47429,no
47436,no
47450,no
47469,no
47470,no
47488,no
47494,no
47508,no
47523,no
47524,no
47536,no
47537,no
47547,no
47553,no
47554,no
47575,no
47578,no
47579,no
47590,no
47606,no
47608,no
47620,no
47639,no
47652,no
47661,no
47677,no
47689,no
47702,no
47714,no
47727,no
47730,no
47750,no
47752,no
47761,no
47778,no
47795,no
47811,no
47824,no
47834,no
47855,no
47868,no
47879,no
47888,no
47894,no
47903,no
47918,no
47925,no
47926,no
47954,no
47968,no
47988,no
47998,no
48007,no
48011,no
48019,no
48028,no
48033,no
48034,no
48050,no
48053,no
48059,no
48063,no
48067,no
48073,no
48089,no
48098,no
48100,no
48117,no
48128,no
48143,no
48152,no
48161,no
48178,no
48184,no
48208,no
48210,no
48223,no
48247,no
48287,no
48298,no
48300,no
48304,no
48321,no
48353,no
48365,no
48368,no
48384,no
48398,no
48400,no
48413,no
48426,no
48438,no
48439,no
48443,no
48446,no
48462,no
48477,no
48480,no
48511,no
48514,no
48523,no
48524,no
48539,no
48563,no
48564,no
48575,no
48582,no
48591,no
48607,no
48631,no
48635,no
48637,no
48654,no
48675,no
48692,no
48714,no
48725,no
48742,no
48754,no
48768,no
48791,no
48804,no
48806,no
48809,no
48810,no
48813,no
48829,no
48842,no
48852,no
48864,no
48875,no
48892,no
48899,no
48919,no
48922,no
48942,no
48967,no
48981,no
48998,no
49006,no
49020,no
49029,no
49034,no
49044,no
49059,no
49090,no
49101,no
49115,no
49123,no
49127,no
49133,no
49141,no
49150,no
49159,no
49187,no
49199,no
49212,no
49226,no
49243,no
49260,no
49262,no
49273,no
49312,no
49316,no
49323,no
49338,no
49341,no
49352,no
49356,no
49380,no
49387,no
49390,no
49394,no
49405,no
49418,no
49428,no
49444,no
49447,no
49462,no
49476,no
49507,no
49511,no
49527,no
49543,no
49586,no
49595,no
49601,no
49609,no
49622,no
49636,no
49647,no
49648,no
49650,no
49667,no
49671,no
49687,no
49691,no
49692,no
49695,no
49705,no
49728,no
49742,no
49752,no
49762,no
49765,no
49768,no
49776,no
49785,no
49795,no
49810,no
49820,no
49847,no
49848,no
49864,no
49879,no
49895,no
49899,no
49906,no
49921,no
49939,no
49942,no
49947,no
49968,no
49980,no
49994,no
50011,no
50019,no
50045,no
50059,no
50076,no
50078,no
50091,no
50095,no
50113,no
50120,no
50128,no
50133,no
50145,no
50161,no
50178,no
50181,no
50183,no
50189,no
50190,no
50192,no
50220,no
50235,no
50269,no
50278,no
50288,no
50311,no
50326,no
50341,no
50360,no
50364,no
50370,no
50379,no
50389,no
50416,no
50430,no
50445,no
50454,no
50470,no
50522,no
50528,no
50543,no
50548,no
50559,no
50576,no
50582,no
50587,no
50588,no
50617,no
50640,no
50657,no
50661,no
50675,no
50698,no
50703,no
50716,no
50734,no
50752,no
50753,no
50763,no
50791,no
50805,no
50809,no
50820,no
50842,no
50882,no
50883,no
50891,no
50904,no
50915,no
50924,no
50938,no
50953,no
50977,no
50980,no
50996,no
51001,no
51005,no
51008,no
51024,no
51034,no
51060,no
51069,no
51078,no
51092,no
51096,no
51113,no
51122,no
51139,no
51142,no
51147,no
51157,no
51184,no
51188,no
51196,no
51206,no
51221,no
51238,no
51254,no
51256,no
51263,no
51266,no
51275,no
51286,no
51292,no
51312,no
51335,no
51342,no
51352,no
51374,no
51387,no
51399,no
51414,no
51421,no
51432,no
51455,no
51473,no
51492,no
51501,no
51514,no
51521,no
51529,no
51551,no
51559,no
51575,no
51578,no
51584,no
51590,no
51607,no
51624,no
51676,no
51704,no
51719,no
51727,no
51740,no
51743,no
51769,no
51789,no
51806,no
51817,no
51820,no
51832,no
51834,no
51852,no
51876,no
51903,no
51910,no
51924,no
51929,no
51942,no
51952,no
51955,no
51977,no
51980,no
51997,no
52016,no
52030,no
52045,no
52054,no
52060,no
52070,no
52083,no
52093,no
52104,no
52110,no
52114,no
52126,no
52145,no
52161,no
52162,no
52177,no
52179,no
52190,no
52206,no
52211,no
52231,no
52238,no
52252,no
52256,no
52263,no
52277,no
52290,no
52300,no
52303,no
52307,no
52327,no
52344,no
52354,no
52357,no
52361,no
52367,no
52377,no
52394,no
52413,no
52421,no
52440,no
52450,no
52456,no
52465,no
52474,no
52482,no
52494,no
52506,no
52532,no
52561,no
52571,no
52594,no
52610,no
52627,no
52630,no
52639,no
52647,no
52669,no
52684,no
52702,no
52712,no
52721,no
52734,no
52777,no
52785,no
52787,no
52788,no
52791,no
52797,no
52811,no
52861,no
52865,no
52875,no
52891,no
52913,no
52939,no
52954,no
52962,no
52975,no
53000,no
53002,no
53008,no
53013,no
53028,no
53031,no
53050,no
53055,no
53090,no
53093,no
53103,no
53117,no
53119,no
53133,no
53138,no
53139,no
53145,no
53174,no
53184,no
53202,no
53210,no
53216,no
53230,no
53243,no
53251,no
53256,no
53266,no
53280,no
53283,no
53294,no
53307,no
53338,no
53342,no
53344,no
53347,no
53372,no
53383,no
53386,no
53408,no
53418,no
53419,no
53431,no
53437,no
53465,no
53481,no
53487,no
53489,no
53504,no
53521,no
53534,no
53536,no
53553,no
53570,no
53585,no
53597,no
53599,no
53614,no
53630,no
53644,no
53650,no
53664,no
53674,no
53680,no
53683,no
53700,no
53712,no
53745,no
53752,no
53768,no
53774,no
53783,no
53785,no
53792,no
53803,no
53816,no
53834,no
53851,no
53865,no
53876,no
53878,no
53879,no
53903,no
53915,no
53932,no
53943,no
53956,no
53965,no
53978,no
53994,no
54009,no
54025,no
54036,no
54044,no
54049,no
54060,no
54075,no
54076,no
54078,no
54092,no
54093,no
54106,no
54121,no
54127,no
54139,no
54143,no
54157,no
54176,no
54189,no
54193,no
54201,no
54209,no
54213,no
54222,no
54223,no
54230,no
54236,no
54244,no
54246,no
54250,no
54253,no
54273,no
54282,no
54283,no
54287,no
54295,no
54302,no
54303,no
54308,no
54310,no
54318,no
54319,no
54335,no
54338,no
54354,no
54375,no
54383,no
54397,no
54410,no
54412,no
54422,no
54432,no
54445,no
54462,no
54466,no
54484,no
54493,no
54501,no
54514,no
54520,no
54532,no
54555,no
54569,no
54582,no
54593,no
54598,no
54600,no
54608,no
54624,no
54637,no
54651,no
54665,no
54671,no
54676,no
54687,no
54692,no
54699,no
54716,no
54732,no
54736,no
54742,no
54756,no
54774,no
54797,no
54824,no
54831,no
54837,no
54842,no
54853,no
54856,no
54881,no
54885,no
54895,no
54900,no
54910,no
54913,no
54914,no
54941,no
54945,no
54957,no
54971,no
54974,no
54985,no
54991,no
55001,no
55028,no
55035,no
55052,no
55055,no
55061,no
55078,no
55085,no
55099,no
55102,no
55118,no
55149,no
55161,no
55176,no
55184,no
55200,no
55205,no
55211,no
55221,no
55226,no
55230,no
55243,no
55253,no
55258,no
55273,no
55290,no
55297,no
55305,no
55306,no
55320,no
55321,no
55327,no
55331,no
55347,no
55363,no
55388,no
55397,no
55423,no
55425,no
55434,no
55442,no
55468,no
55476,no
55479,no
55484,no
55495,no
55499,no
55507,no
55522,no
55535,no
55544,no
55578,no
55592,no
55599,no
55629,no
55644,no
55650,no
55678,no
55693,no
55701,no
55703,no
55708,no
55716,no
55724,no
55734,no
55745,no
55757,no
55763,no
55783,no
55789,no
55799,no
55810,no
55820,no
55851,no
55857,no
55858,no
55875,no
55892,no
55895,no
55904,no
55909,no
55926,no
55930,no
55956,no
55968,no
55982,no
55993,no
56003,no
56013,no
56027,no
56035,no
56038,no
56042,no
56055,no
56065,no
56071,no
56086,no
56113,no
56118,no
56122,no
56146,no
56165,no
56176,no
56203,no
56217,no
56234,no
56262,no
56279,no
56289,no
56300,no
56307,no
56315,no
56320,no
56328,no
56340,no
56353,no
56366,no
56377,no
56384,no
56386,no
56408,no
56413,no
56422,no
56432,no
56444,no
56446,no
56463,no
56473,no
56479,no
56493,no
56524,no
56527,no
56531,no
56546,no
56558,no
56564,no
56587,no
56598,no
56627,no
56628,no
56640,no
56665,no
56676,no
56691,no
56701,no
56706,no
56708,no
56723,no
56736,no
56749,no
56753,no
56759,no
56767,no
56778,no
56792,no
56819,no
56825,no
56840,no
56843,no
56851,no
56860,no
56869,no
56895,no
56901,no
56917,no
56923,no
56940,no
56957,no
56970,no
57005,no
57008,no
57029,no
57047,no
57056,no
57064,no
57069,no
57081,no
57085,no
57121,no
57133,no
57134,no
57143,no
57146,no
57169,no
57186,no
57194,no
57200,no
57202,no
57218,no
57222,no
57230,no
57243,no
57248,no
57263,no
57275,no
57291,no
57293,no
57309,no
57324,no
57336,no
57338,no
57349,no
57357,no
57363,no
57378,no
57383,no
57385,no
57400,no
57416,no
57426,no
57437,no
57453,no
57456,no
57467,no
57473,no
57480,no
57492,no
57494,no
57505,no
57519,no
57555,no
57565,no
57577,no
57589,no
57599,no
57623,no
57634,no
57644,no
57655,no
57662,no
57672,no
57683,no
57700,no
57704,no
57720,no
57729,no
57730,no
57744,no
57759,no
57764,no
57779,no
57791,no
57803,no
57816,no
57818,no
57822,no
57831,no
57841,no
57852,no
57860,no
57888,no
57890,no
57912,no
57928,no
57942,no
57947,no
57959,no
57975,no
57977,no
57993,no
57996,no
58002,no
58003,no
58017,no
58035,no
58051,no
58064,no
58098,no
58105,no
58115,no
58120,no
58123,no
58127,no
58144,no
58155,no
58169,no
58173,no
58246,no
58254,no
58266,no
58271,no
58281,no
58285,no
58292,no
58302,no
58313,no
58326,no
58329,no
58335,no
58342,no
58358,no
58379,no
58396,no
58408,no
58413,no
58428,no
58441,no
58452,no
58459,no
58483,no
58496,no
58497,no
58503,no
58531,no
58542,no
58560,no
58561,no
58584,no
58598,no
58613,no
58626,no
58643,no
58645,no
58662,no
58687,no
58689,no
58693,no
58698,no
58727,no
58741,no
58757,no
58782,no
58793,no
58810,no
58816,no
58817,no
58820,no
58830,no
58855,no
58868,no
58885,no
58888,no
58896,no
58910,no
58932,no
58945,no
58949,no
58963,no
58977,no
58981,no
58991,no
58998,no
59014,no
59023,no
59033,no
59043,no
59050,no
59054,no
59065,no
59078,no
59088,no
59094,no
59118,no
59129,no
59139,no
59163,no
59169,no
59178,no
59180,no
59203,no
59204,no
59213,no
59221,no
59225,no
59240,no
59247,no
59262,no
59272,no
59291,no
59305,no
59311,no
59330,no
59332,no
59344,no
59346,no
59367,no
59380,no
59381,no
59408,no
59439,no
59455,no
59464,no
59494,no
59496,no
59498,no
59499,no
59514,no
59524,no
59545,no
59556,no
59587,no
59603,no
59610,no
59616,no
59618,no
59641,no
59658,no
59663,no
59671,no
59677,no
59680,no
59686,no
59702,no
59706,no
59716,no
59723,no
59728,no
59736,no
59737,no
59754,no
59764,no
59778,no
59780,no
59781,no
59789,no
59815,no
59827,no
59831,no
59854,no
59866,no
59874,no
59880,no
59891,no
59930,no
59933,no
59942,no
59952,no
59966,no
59967,no
59971,no
59980,no
59981,no
60007,no
60009,no
60032,no
60040,no
60050,no
60065,no
60077,no
60084,no
60087,no
60117,no
60123,no
60125,no
60136,no
60140,no
60153,no
60154,no
60155,no
60161,no
60165,no
60166,no
60186,no
60189,no
60202,no
60213,no
60233,no
60247,no
60262,no
60268,no
60277,no
60291,no
60305,no
60326,no
60328,no
60343,no
60350,no
60359,no
60377,no
60387,no
60395,no
60399,no
60406,no
60415,no
60427,no
60440,no
60447,no
60453,no
60463,no
60477,no
60492,no
60503,no
60510,no
60512,no
60524,no
60531,no
60540,no
60552,no
60564,no
60577,no
60582,no
60584,no
60610,no
60620,no
60636,no
60667,no
60670,no
60680,no
60683,no
60688,no
60707,no
60711,no
60721,no
60737,no
60744,no
60749,no
60763,no
60777,no
60784,no
60801,no
60813,no
60826,no
60833,no
60841,no
60851,no
60862,no
60875,no
60888,no
60894,no
60910,no
60915,no
60919,no
60943,no
60963,no
60977,no
60993,no
60998,no
61014,no
61046,no
61052,no
61067,no
61077,no
61093,no
61102,no
61134,no
61137,no
61140,no
61166,no
61186,no
61192,no
61196,no
61207,no
61211,no
61213,no
61214,no
61221,no
61229,no
61253,no
61255,no
61269,no
61273,no
61283,no
61302,no
61303,no
61317,no
61326,no
61337,no
61341,no
61357,no
61372,no
61381,no
61385,no
61399,no
61408,no
61421,no
61429,no
61449,no
61466,no
61475,no
61490,no
61491,no
61503,no
61508,no
61528,no
61534,no
61543,no
61564,no
61578,no
61594,no
61603,no
61609,no
61641,no
61663,no
61675,no
61683,no
61687,no
61691,no
61694,no
61702,no
61709,no
61715,no
61723,no
61732,no
61734,no
61736,no
61747,no
61754,no
61760,no
61774,no
61781,no
61798,no
61812,no
61826,no
61846,no
61847,no
61861,no
61868,no
61880,no
61890,no
61897,no
61904,no
61920,no
61946,no
61963,no
61981,no
61993,no
62033,no
62045,no
62046,no
62055,no
62068,no
62071,no
62082,no
62097,no
62106,no
62120,no
62132,no
62149,no
62153,no
62155,no
62163,no
62171,no
62186,no
62203,no
62211,no
62223,no
62230,no
62236,no
62245,no
62259,no
62290,no
62297,no
62308,no
62318,no
62334,no
62351,no
62366,no
62383,no
62395,no
62401,no
62411,no
62426,no
62433,no
62437,no
62443,no
62456,no
62477,no
62483,no
62501,no
62514,no
62523,no
62530,no
62549,no
62570,no
62591,no
62594,no
62599,no
62603,no
62620,no
62625,no
62638,no
62654,no
62663,no
62686,no
62691,no
62705,no
62719,no
62735,no
62751,no
62763,no
62770,no
62776,no
62783,no
62792,no
62796,no
62811,no
62851,no
62866,no
62874,no
62886,no
62900,no
62904,no
62918,no
62925,no
62942,no
62957,no
62973,no
62987,no
63002,no
63009,no
63022,no
63029,no
63031,no
63046,no
63062,no
63090,no
63100,no
63116,no
63120,no
63137,no
63144,no
63175,no
63196,no
63202,no
63205,no
63235,no
63243,no
63254,no
63266,no
63275,no
63282,no
63299,no
63315,no
63321,no
63326,no
63339,no
63347,no
63363,no
63369,no
63379,no
63384,no
63387,no
63390,no
63393,no
63394,no
63399,no
63412,no
63428,no
63440,no
63449,no
63459,no
63475,no
63491,no
63507,no
63524,no
63538,no
63553,no
63554,no
63570,no
63586,no
63609,no
63621,no
63633,no
63641,no
63660,no
63661,no
63675,no
63694,no
63709,no
63714,no
63725,no
63745,no
63753,no
63762,no
63767,no
63778,no
63793,no
63795,no
63804,no
63810,no
63825,no
63826,no
63828,no
63829,no
63853,no
63859,no
63874,no
63881,no
63883,no
63896,no
63919,no
63940,no
63948,no
63949,no
63965,no
63981,no
63987,no
64016,no
64027,no
64048,no
64058,no
64075,no
64079,no
64104,no
64127,no
64137,no
64166,no
64182,no
64183,no
64197,no
64211,no
64227,no
64244,no
64252,no
64259,no
64274,no
64278,no
64283,no
64306,no
64316,no
64333,no
64337,no
64351,no
64358,no
64359,no
64367,no
64379,no
64386,no
64394,no
64410,no
64424,no
64426,no
64427,no
64441,no
64458,no
64475,no
64521,no
64526,no
64535,no
64553,no
64556,no
64559,no
64573,no
64584,no
64617,no
64619,no
64627,no
64643,no
64656,no
64658,no
64673,no
64676,no
64678,no
64679,no
64698,no
64701,no
64707,no
64708,no
64720,no
64731,no
64732,no
64744,no
64756,no
64766,no
64768,no
64772,no
64789,no
64792,no
64805,no
64811,no
64821,no
64827,no
64839,no
64845,no
64852,no
64855,no
64862,no
64868,no
64869,no
64886,no
64896,no
64901,no
64924,no
64945,no
64956,no
64963,no
64980,no
64989,no
64994,no
65011,no
65020,no
65025,no
65037,no
65041,no
65051,no
65065,no
65074,no
65091,no
65118,no
65126,no
65132,no
65137,no
65150,no
65174,no
65186,no
65201,no
65224,no
65225,no
65242,no
65254,no
65263,no
65286,no
65303,no
65319,no
65326,no
65350,no
65367,no
65394,no
65404,no
65406,no
65445,no
65462,no
65477,no
65493,no
65504,no
65506,no
65512,no
65518,no
65531,no
65545,no
65561,no
65579,no
65607,no
65618,no
65621,no
65637,no
65638,no
65647,no
65654,no
65666,no
65686,no
65689,no
65699,no
65715,no
65733,no
65738,no
65745,no
65758,no
65767,no
65779,no
65781,no
65791,no
65808,no
65816,no
65824,no
65832,no
65845,no
65861,no
65866,no
65891,no
65894,no
65910,no
65915,no
65929,no
65944,no
65957,no
65960,no
65971,no
65975,no
65977,no
65990,no
65994,no
66007,no
66014,no
66055,no
66057,no
66067,no
66086,no
66100,no
66112,no
66115,no
66116,no
66134,no
66135,no
66167,no
66186,no
66216,no
66224,no
66228,no
66235,no
66240,no
66243,no
66249,no
66265,no
66277,no
66292,no
66308,no
66317,no
66325,no
66333,no
66343,no
66355,no
66358,no
66365,no
66371,no
66388,no
66402,no
66410,no
66417,no
66438,no
66442,no
66457,no
66473,no
66490,no
66508,no
66525,no
66529,no
66540,no
66552,no
66554,no
66571,no
66579,no
66581,no
66611,no
66614,no
66621,no
66631,no
66648,no
66654,no
66670,no
66686,no
66687,no
66691,no
66711,no
66730,no
66747,no
66758,no
66765,no
66774,no
66776,no
66791,no
66805,no
66839,no
66855,no
66871,no
66878,no
66893,no
66903,no
66906,no
66918,no
66923,no
66931,no
66951,no
66956,no
66959,no
66976,no
66996,no
67032,no
67035,no
67047,no
67053,no
67066,no
67078,no
67090,no
67100,no
67116,no
67117,no
67120,no
67130,no
67147,no
67148,no
67166,no
67171,no
67175,no
67179,no
67196,no
67212,no
67220,no
67225,no
67242,no
67260,no
67264,no
67265,no
67271,no
67277,no
67284,no
67292,no
67295,no
67310,no
67327,no
67329,no
67345,no
67361,no
67375,no
67381,no
67387,no
67396,no
67400,no
67416,no
67433,no
67434,no
67443,no
67447,no
67449,no
67452,no
67454,no
67466,no
67482,no
67533,no
67547,no
67557,no
67567,no
67573,no
67587,no
67600,no
67609,no
67625,no
67635,no
67650,no
67652,no
67669,no
67685,no
67690,no
67707,no
67712,no
67717,no
67741,no
67752,no
67754,no
67771,no
67780,no
67800,no
67802,no
67828,no
67841,no
67850,no
67871,no
67879,no
67889,no
67897,no
67899,no
67909,no
67931,no
67942,no
67976,no
67988,no
67993,no
67998,no
68010,no
68024,no
68027,no
68038,no
68040,no
68048,no
68052,no
68065,no
68069,no
68081,no
68083,no
68091,no
68107,no
68118,no
68121,no
68126,no
68130,no
68133,no
68135,no
68162,no
68170,no
68177,no
68193,no
68216,no
68219,no
68243,no
68257,no
68294,no
68302,no
68311,no
68320,no
68329,no
68331,no
68335,no
68340,no
68342,no
68352,no
68363,no
68379,no
68392,no
68395,no
68403,no
68419,no
68425,no
68442,no
68453,no
68473,no
68491,no
68510,no
68525,no
68531,no
68536,no
68540,no
68552,no
68566,no
68569,no
68582,no
68583,no
68584,no
68586,no
68596,no
68599,no
68613,no
68618,no
68623,no
68629,no
68644,no
68668,no
68685,no
68700,no
68714,no
68715,no
68725,no
68737,no
68750,no
68766,no
68782,no
68797,no
68800,no
68805,no
68808,no
68817,no
68840,no
68853,no
68859,no
68892,no
68898,no
68903,no
68907,no
68908,no
68914,no
68918,no
68923,no
68926,no
68941,no
68948,no
68952,no
68962,no
68964,no
68981,no
68988,no
68989,no
68992,no
69005,no
69020,no
69043,no
69056,no
69069,no
69082,no
69087,no
69100,no
69102,no
69116,no
69131,no
69133,no
69151,no
69193,no
69206,no
69220,no
69226,no
69242,no
69302,no
69304,no
69320,no
69335,no
69340,no
69351,no
69365,no
69367,no
69370,no
69386,no
69396,no
69428,no
69445,no
69451,no
69454,no
69455,no
69491,no
69498,no
69510,no
69515,no
69526,no
69533,no
69537,no
69549,no
69564,no
69570,no
69603,no
69615,no
69621,no
69629,no
69640,no
69650,no
69690,no
69704,no
69716,no
69736,no
69744,no
69754,no
69758,no
69765,no
69770,no
69776,no
69779,no
69786,no
69790,no
69801,no
69816,no
69828,no
69837,no
69838,no
69841,no
69854,no
69865,no
69870,no
69876,no
69887,no
69904,no
69919,no
69926,no
69932,no
69948,no
69961,no
69972,no
69974,no
69983,no
69999,no
70008,no
70013,no
70032,no
70047,no
70053,no
70065,no
70082,no
70097,no
70108,no
70125,no
70139,no
70154,no
70183,no
70192,no
70203,no
70208,no
70218,no
70231,no
70255,no
70272,no
70274,no
70288,no
70299,no
70316,no
70333,no
70350,no
70359,no
70374,no
70395,no
70410,no
70414,no
70416,no
70430,no
70461,no
70478,no
70506,no
70518,no
70532,no
70545,no
70547,no
70559,no
70560,no
70575,no
70581,no
70584,no
70599,no
70613,no
70625,no
70637,no
70651,no
70674,no
70676,no
70686,no
70691,no
70696,no
70704,no
70728,no
70735,no
70745,no
70751,no
70752,no
70756,no
70786,no
70804,no
70830,no
70839,no
70841,no
70857,no
70870,no
70878,no
70894,no
70904,no
70921,no
70936,no
70943,no
70951,no
70961,no
70969,no
70974,no
70986,no
71001,no
71016,no
71019,no
71049,no
71062,no
71068,no
71081,no
71091,no
71094,no
71098,no
71106,no
71117,no
71133,no
71146,no
71162,no
71174,no
71190,no
71204,no
71246,no
71267,no
71282,no
71286,no
71297,no
71307,no
71340,no
71360,no
71369,no
71372,no
71377,no
71386,no
71393,no
71395,no
71411,no
71428,no
71431,no
71434,no
71453,no
71489,no
71505,no
71533,no
71538,no
71559,no
71574,no
71576,no
71578,no
71595,no
71607,no
71621,no
71630,no
71634,no
71638,no
71652,no
71654,no
71660,no
71665,no
71666,no
71682,no
71685,no
71692,no
71713,no
71726,no
71732,no
71740,no
71741,no
71745,no
71751,no
71768,no
71778,no
71787,no
71794,no
71799,no
71800,no
71806,no
71813,no
71823,no
71872,no
71884,no
71902,no
71924,no
71934,no
71936,no
71944,no
71950,no
71960,no
71984,no
71998,no
72011,no
72020,no
72036,no
72045,no
